ep_data_write_failed,N/A,N/A,cbpernodebucket_ep_data_write_failed,kv_ep_data_write_failed{}
ep_data_read_failed,N/A,N/A,cbpernodebucket_ep_data_read_failed,kv_ep_data_read_failed{}
ep_io_document_write_bytes,N/A,N/A,N/A,kv_ep_io_document_write_bytes_bytes{}
ep_io_total_read_bytes,N/A,N/A,N/A,kv_ep_io_total_read_bytes_bytes{}
ep_io_total_write_bytes,N/A,N/A,N/A,kv_ep_io_total_write_bytes_bytes{}
ep_io_compaction_read_bytes,N/A,N/A,N/A,kv_ep_io_compaction_read_bytes_bytes{}
ep_io_compaction_write_bytes,N/A,N/A,N/A,kv_ep_io_compaction_write_bytes_bytes{}
ep_io_bg_fetch_read_count,N/A,N/A,N/A,kv_ep_io_bg_fetch_read_count{}
ep_bg_fetch_avg_read_amplification,N/A,N/A,N/A,kv_ep_bg_fetch_avg_read_amplification_ratio{}
ep_magma_compactions,N/A,N/A,N/A,kv_ep_magma_compactions{}
ep_magma_flushes,N/A,N/A,N/A,kv_ep_magma_flushes{}
ep_magma_ttl_compactions,N/A,N/A,N/A,kv_ep_magma_ttl_compactions{}
ep_magma_filecount_compactions,N/A,N/A,N/A,kv_ep_magma_filecount_compactions{}
ep_magma_writer_compactions,N/A,N/A,N/A,kv_ep_magma_writer_compactions{}
ep_magma_readamp,N/A,N/A,N/A,kv_ep_magma_readamp_ratio{}
ep_magma_readamp_get,N/A,N/A,N/A,kv_ep_magma_readamp_get_ratio{}
ep_magma_read_bytes,N/A,N/A,N/A,kv_ep_magma_read_bytes_bytes{}
ep_magma_read_bytes_compact,N/A,N/A,N/A,kv_ep_magma_read_bytes_compact_bytes{}
ep_magma_read_bytes_get,N/A,N/A,N/A,kv_ep_magma_read_bytes_get_bytes{}
ep_magma_bytes_outgoing,N/A,N/A,N/A,kv_ep_magma_bytes_outgoing_bytes{}
ep_magma_readio,N/A,N/A,N/A,kv_ep_magma_readio{}
ep_magma_readioamp,N/A,N/A,N/A,kv_ep_magma_readioamp_ratio{}
ep_magma_bytes_per_read,N/A,N/A,N/A,kv_ep_magma_bytes_per_read_ratio{}
ep_magma_writeamp,N/A,N/A,N/A,kv_ep_magma_writeamp_ratio{}
